id,title,type,genres,production_countries,imdb_id,imdb_score
tm211273,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),MOVIE,['comedy'],['US'],tt4703660,7.2
ts83449,Love Storm,SHOW,['family'],['TW'],tt6093070,7.2
tm273933,Reggie Watts: Spatial,MOVIE,"['comedy', 'music']",['US'],tt5861260,7.2
ts83450,Close Your Eyes Before It's Dark,SHOW,"['thriller', 'crime', 'drama']",['TW'],tt6506806,7.2
ts53017,Best Lover,SHOW,"['drama', 'romance']",['CN'],tt9874364,7.2
tm549892,Aerials,MOVIE,"['thriller', 'drama', 'scifi']",['AE'],tt5314138,7.2
tm317850,Meet The in-Laws,MOVIE,['comedy'],['NG'],tt8332742,7.2
tm207734,Chris D'Elia: Incorrigible,MOVIE,"['comedy', 'documentation']",['US'],tt4624852,7.2
ts52950,Miss in Kiss,SHOW,"['comedy', 'drama']",['TW'],tt6954524,7.2
tm244842,Ordinary People,MOVIE,['drama'],['PH'],tt5891626,7.2
tm350159,Couple Of Days,MOVIE,['drama'],['NG'],tt9741588,7.2
tm226320,Kara Bela,MOVIE,"['comedy', 'action', 'drama']",['TR'],tt4974684,7.2
tm279828,Vince & Kath & James,MOVIE,['romance'],['PH'],tt6271264,7.2
tm275726,Carlos Ballarta: el amor es de putos,MOVIE,['comedy'],['MX'],tt6268852,7.2
tm311456,Sen Benim HerŞeyimsin,MOVIE,['comedy'],['TR'],tt5748380,7.2
tm350374,Saawan,MOVIE,"['thriller', 'drama']",['PK'],tt5580778,7.2
tm296203,A Chaster Marriage,MOVIE,"['comedy', 'romance', 'family']",['TR'],tt6379048,7.2
tm235232,Misunderstanding,MOVIE,"['action', 'comedy', 'romance']",['EG'],tt4453286,7.2
tm234773,Eddie: Strongman,MOVIE,['documentation'],['GB'],tt4334636,7.2
tm257141,Cedric the Entertainer: Live from the Ville,MOVIE,['comedy'],['US'],tt5753806,7.2
tm234069,Wedding Association 2: Circumcision,MOVIE,['comedy'],['TR'],tt5114588,7.2
tm278279,One in a Billion,MOVIE,['documentation'],['US'],tt6045798,7.2
tm232947,Brahman Naman,MOVIE,['comedy'],"['IN', 'GB']",tt5240748,7.2
tm290157,XV Beyond the Tryline,MOVIE,"['documentation', 'sport']",['GB'],tt5254198,7.2
tm247396,Virunga: Gorillas in Peril,MOVIE,['documentation'],['US'],tt4677816,7.2
tm246810,Santa Banta Pvt Ltd,MOVIE,"['comedy', 'action', 'crime', 'drama']",['IN'],tt2909396,7.2
tm239078,Jada,MOVIE,"['drama', 'sport']",['US'],tt9769714,7.2
tm562821,Grandmother's Farm Part 2,MOVIE,"['horror', 'thriller', 'comedy']",['AE'],tt4658908,7.2
tm282988,Dieter Nuhr: Nuhr in Berlin,MOVIE,"['comedy', 'european']",['DE'],tt6959666,7.2
tm211571,Niyazi Gül Dörtnala,MOVIE,"['comedy', 'drama', 'action']",['TR'],tt5016660,7.2
tm242906,Sila Samayangalil,MOVIE,['drama'],['IN'],tt5877882,7.2
tm368725,Love Is a Story,MOVIE,"['romance', 'european', 'comedy']",['RO'],tt3764686,7.2
tm203056,Husband Factor,MOVIE,"['comedy', 'romance', 'drama', 'fantasy']",['TR'],tt4899096,7.2
tm233463,Husband Factor: Resurrection,MOVIE,"['comedy', 'family', 'romance', 'drama', 'fantasy']",['TR'],tt4994718,7.2
tm283909,The Super Parental Guardians,MOVIE,['comedy'],['PH'],tt6271110,7.2
tm235005,Oloibiri,MOVIE,"['thriller', 'action', 'drama']","['CA', 'NG']",tt4452274,7.2
tm533845,Sam Kinison: The Scream Continues,MOVIE,['documentation'],['US'],tt6069058,7.2
tm267112,Gang of the Caribbean,MOVIE,"['thriller', 'european']",['FR'],tt2174084,7.2
tm247767,Kiss of Life,MOVIE,"['romance', 'comedy', 'drama']",['TR'],tt5348954,7.2
tm198842,Souk Bazaar,MOVIE,['comedy'],['TR'],tt4324242,7.2
tm232855,Everything About Her,MOVIE,"['drama', 'comedy']",['PH'],tt3860092,7.2
ts91990,The Creative Indians,SHOW,['documentation'],['US'],tt9583184,7.2
tm424879,Road To High & Low,MOVIE,"['action', 'drama']",['JP'],tt5659164,7.2
ts53513,Back to 1989,SHOW,"['scifi', 'drama']",['TW'],tt6273088,7.2
tm245050,The Arbitration,MOVIE,"['drama', 'comedy']",['NG'],tt5811182,7.2
tm247159,The Last Egg,MOVIE,"['comedy', 'romance', 'drama']",['VN'],tt5357902,7.2
tm244041,Jandino: Whatever it Takes,MOVIE,['comedy'],"['NL', 'GB']",tt6999080,7.2
tm407961,Gbomo Gbomo Express,MOVIE,"['drama', 'crime']",['NG'],tt4527090,7.2
tm225416,Janoskians: Untold and Untrue,MOVIE,['comedy'],['US'],tt4841640,7.2
ts82475,The Dream Job,SHOW,"['drama', 'family']",['SG'],tt7131688,7.2
tm198786,Crazy Beautiful You,MOVIE,"['drama', 'romance', 'comedy']",['PH'],tt4377918,7.2
ts249161,Tariqi: My Way,SHOW,"['drama', 'music']",['US'],tt5528490,7.2
ts107658,Mind Game,SHOW,"['action', 'crime', 'drama']","['US', 'JP']",tt8879588,7.2
tm232090,Snervous Tyler Oakley,MOVIE,['documentation'],['US'],tt5073746,7.2
tm571645,Sommore: The Reign Continues,MOVIE,['comedy'],['US'],tt4172758,7.2
tm350727,Hajwala: The Missing Engine,MOVIE,"['drama', 'action', 'crime', 'sport', 'thriller']",['AE'],tt6200274,7.2
tm212909,Just the Way You Are,MOVIE,"['comedy', 'drama', 'romance']",['PH'],tt3837166,7.2
tm233121,Dedemin Fişi,MOVIE,"['comedy', 'family']",['TR'],tt5191238,7.2
tm272666,The Unmarried Wife,MOVIE,"['drama', 'romance']",['PH'],tt5755796,7.2
tm245791,My Stupid Boss,MOVIE,"['comedy', 'drama']",['ID'],tt5514296,7.2
tm271333,The Third Party,MOVIE,"['comedy', 'romance']",['PH'],tt6088634,7.2
tm409220,Ojukokoro (Greed),MOVIE,"['thriller', 'comedy', 'crime']",['NG'],tt6660922,7.2
tm421382,Lakeeran,MOVIE,['drama'],['IN'],tt6115284,7.2
tm234735,Time Out,MOVIE,"['drama', 'animation', 'family', 'music']",['IN'],tt4396648,7.2
ts77795,Derry Girls,SHOW,['comedy'],['GB'],tt7120662,7.2
ts56683,The Sinner,SHOW,"['crime', 'drama', 'thriller']",['US'],tt6048596,7.2
tm312676,Leave No Trace,MOVIE,['drama'],"['CA', 'US']",tt8324306,7.2
ts53864,Ozark,SHOW,"['drama', 'crime', 'thriller']",['US'],tt5071412,7.2
tm239091,Blade Runner 2049,MOVIE,"['scifi', 'action', 'drama', 'thriller']","['CA', 'HU', 'MX', 'ES', 'GB', 'US']",tt1856101,7.2
ts55668,Dark,SHOW,"['scifi', 'crime', 'drama', 'thriller']",['DE'],tt5753856,7.2
tm313149,12 Strong,MOVIE,"['drama', 'action', 'war', 'history']",['US'],tt1413492,7.2
tm244208,It,MOVIE,"['horror', 'fantasy', 'thriller']",['US'],tt1396484,7.2
ts81064,Legacies,SHOW,"['drama', 'scifi', 'fantasy', 'horror']",['US'],tt8103070,7.2
ts81294,Manifest,SHOW,"['drama', 'thriller', 'scifi']",['US'],tt8421350,7.2
ts53023,Riverdale,SHOW,"['crime', 'drama', 'thriller', 'romance']",['US'],tt5420376,7.2
tm244259,Wind River,MOVIE,"['thriller', 'crime', 'drama', 'western']","['FR', 'GB', 'US']",tt5362988,7.2
tm310953,Sorry to Bother You,MOVIE,"['scifi', 'fantasy', 'comedy', 'drama']",['US'],tt5688932,7.2
tm232797,Dunkirk,MOVIE,"['drama', 'war', 'action', 'thriller', 'history', 'european']","['FR', 'NL', 'GB', 'US']",tt5013758,7.2
ts78801,Cobra Kai,SHOW,"['action', 'drama', 'sport', 'comedy']",['US'],tt7221388,7.2
tm366889,Vice,MOVIE,"['comedy', 'drama', 'documentation']",['US'],tt6266538,7.2
ts42405,Mindhunter,SHOW,"['drama', 'crime', 'thriller']",['US'],tt5290382,7.2
tm315174,Phantom Thread,MOVIE,"['drama', 'romance']","['US', 'GB']",tt5776858,7.2
ts56768,Money Heist,SHOW,"['thriller', 'action', 'crime', 'drama', 'european']",['ES'],tt6468322,7.2
ts83970,All American,SHOW,"['drama', 'sport']",['US'],tt7414406,7.2
ts79813,You,SHOW,"['crime', 'drama', 'thriller', 'romance']",['US'],tt7335184,7.2
tm315344,Molly's Game,MOVIE,"['drama', 'crime', 'sport']","['CN', 'CA', 'US']",tt4209788,7.2
tm318206,Den of Thieves,MOVIE,"['thriller', 'crime', 'drama', 'action']",['US'],tt1259528,7.2
ts77398,Lost in Space,SHOW,"['drama', 'scifi', 'action', 'thriller', 'family']",['US'],tt5232792,7.2
ts81884,Bodyguard,SHOW,"['war', 'drama', 'thriller', 'crime', 'european']",['GB'],tt7493974,7.2
ts82584,Rise of the Teenage Mutant Ninja Turtles,SHOW,"['action', 'comedy', 'drama', 'scifi', 'family', 'fantasy', 'animation']",['US'],tt6601082,7.2
ts74816,American Vandal,SHOW,"['crime', 'comedy', 'drama']",['US'],tt6877772,7.2
ts75151,Godless,SHOW,"['drama', 'western', 'documentation', 'action', 'crime']",['US'],tt5516154,7.2
ts77955,Somebody Feed Phil,SHOW,['documentation'],['US'],tt7752034,7.2
ts58133,Manhunt,SHOW,"['crime', 'drama', 'thriller']",['US'],tt5618256,7.2
ts58433,The Haunting of Hill House,SHOW,"['thriller', 'drama', 'horror']",['US'],tt6763664,7.2
tm266714,CHiPS,MOVIE,"['action', 'comedy', 'crime']",['US'],tt0493405,7.2
tm425889,The Ballad of Buster Scruggs,MOVIE,"['western', 'comedy', 'drama', 'romance']",['US'],tt6412452,7.2
ts42477,Babylon Berlin,SHOW,"['drama', 'thriller', 'crime', 'history', 'european']",['DE'],tt4378376,7.2
ts54102,Altered Carbon,SHOW,"['scifi', 'thriller', 'action', 'drama']",['US'],tt2261227,7.2
ts56261,Castlevania,SHOW,"['animation', 'drama', 'fantasy', 'horror', 'action']",['US'],tt6517102,7.2
ts84785,Dirty John,SHOW,"['crime', 'drama']",['US'],tt15438396,7.2
tm244220,Darkest Hour,MOVIE,"['drama', 'history', 'war', 'thriller', 'family']",['GB'],tt4555426,7.2
ts57465,Dynasty,SHOW,['drama'],['US'],tt6128300,7.2
tm367185,Won't You Be My Neighbor?,MOVIE,['documentation'],['US'],tt7681968,7.2
ts57120,Good Girls,SHOW,"['drama', 'crime', 'comedy']",['US'],tt6474378,7.2
ts57850,HAPPY!,SHOW,"['scifi', 'action', 'comedy', 'crime', 'fantasy', 'thriller']",['US'],tt2452242,7.2
ts74823,Wet Hot American Summer: Ten Years Later,SHOW,['comedy'],['US'],tt5669422,7.2
ts53663,Workin' Moms,SHOW,"['comedy', 'drama']",['CA'],tt6143796,7.2
ts75097,Maniac,SHOW,"['scifi', 'comedy', 'drama']",['US'],tt5580146,7.2
ts79229,Wild Wild Country,SHOW,"['crime', 'documentation']",['US'],tt7768848,7.2
tm287684,The Ritual,MOVIE,"['thriller', 'horror']","['CA', 'GB']",tt5638642,7.2
ts55982,Anne with an E,SHOW,"['drama', 'family']",['CA'],tt5421602,7.2
tm244174,Okja,MOVIE,"['scifi', 'fantasy', 'action', 'drama']","['KR', 'US']",tt3967856,7.2
ts76243,The End of the F***ing World,SHOW,"['drama', 'comedy', 'romance', 'thriller', 'crime']",['GB'],tt6257970,7.2
ts77852,Trolls: The Beat Goes On!,SHOW,"['comedy', 'animation', 'family', 'fantasy', 'romance']",['US'],tt7539608,7.2
ts56969,Atypical,SHOW,"['comedy', 'drama']",['US'],tt6315640,7.2
tm288010,Final Score,MOVIE,"['action', 'drama', 'thriller']","['GB', 'US']",tt5254610,7.2
ts39015,A Series of Unfortunate Events,SHOW,"['drama', 'action', 'comedy', 'family']",['US'],tt4834206,7.2
ts81208,Charmed,SHOW,"['drama', 'scifi', 'fantasy']",['US'],tt6394324,7.2
tm300280,Rumble: The Indians Who Rocked the World,MOVIE,"['music', 'documentation']",['CA'],tt6333080,7.2
tm244364,The Nightingale,MOVIE,"['thriller', 'drama', 'horror']",['AU'],tt4068576,7.2
ts58155,Alias Grace,SHOW,"['drama', 'crime', 'history', 'thriller']",['CA'],tt1034007,7.2
ts269185,Cold Case Files,SHOW,"['crime', 'documentation']",['US'],tt6459472,7.2
ts53198,One Day at a Time,SHOW,"['comedy', 'drama']",['US'],tt5339440,7.2
tm359978,Forgotten,MOVIE,"['thriller', 'horror', 'scifi']",['KR'],tt4236484,7.2
tm414073,Backtrace,MOVIE,"['crime', 'action', 'drama', 'thriller']","['CA', 'US']",tt3588588,7.2
ts84328,The Bureau of Magical Things,SHOW,"['scifi', 'family', 'fantasy', 'drama']",['AU'],tt7153034,7.2
ts53545,Santa Clarita Diet,SHOW,"['comedy', 'horror']",['US'],tt5580540,7.2
ts58367,Safe,SHOW,"['drama', 'thriller', 'crime', 'european']",['GB'],tt7902072,7.2
ts55798,Stranger,SHOW,"['crime', 'drama', 'thriller', 'romance', 'scifi', 'comedy']",['KR'],tt6461346,7.2
tm412550,Set It Up,MOVIE,"['romance', 'comedy']",['US'],tt5304992,7.2
tm299741,Crooked House,MOVIE,"['drama', 'thriller', 'crime']",['GB'],tt1869347,7.2
tm239286,The Cloverfield Paradox,MOVIE,"['horror', 'thriller', 'scifi', 'drama', 'action']",['US'],tt2548396,7.2
tm272060,What Happened to Monday,MOVIE,"['scifi', 'thriller', 'drama', 'action', 'crime', 'fantasy']","['FR', 'RO', 'GB', 'BE', 'DE']",tt1536537,7.2
ts241248,Cocomelon,SHOW,"['animation', 'comedy', 'family']","['US', 'GB']",tt12427840,7.2
tm266666,Gerald's Game,MOVIE,"['horror', 'thriller', 'drama']",['US'],tt3748172,7.2
tm288499,Roma,MOVIE,"['drama', 'european']","['US', 'MX']",tt6155172,7.2
tm370212,Adrift,MOVIE,"['action', 'thriller', 'romance', 'drama', 'european']","['HK', 'IS', 'US']",tt6306064,7.2
tm244191,The Beguiled,MOVIE,"['drama', 'documentation', 'thriller', 'war']",['US'],tt5592248,7.2
ts72247,Disenchantment,SHOW,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",['US'],tt5363918,7.2
ts75879,Big Mouth,SHOW,"['comedy', 'animation', 'romance']",['US'],tt6524350,7.2
tm350379,Ghostland,MOVIE,"['thriller', 'horror', 'drama', 'european']","['CA', 'FR']",tt6195094,7.2
ts74809,Knightfall,SHOW,"['action', 'drama', 'history']",['US'],tt4555364,7.1
ts55720,GLOW,SHOW,"['drama', 'comedy', 'sport', 'reality']",['US'],tt0784878,7.1
tm350,The Bad Batch,MOVIE,"['drama', 'horror', 'scifi', 'romance', 'action']",['US'],tt4334266,7.1
ts312241,Oats Studios,SHOW,"['scifi', 'horror']",['US'],tt16351432,7.1
tm320570,Tully,MOVIE,"['comedy', 'drama']","['CA', 'US']",tt5610554,7.1
ts52821,Watership Down,SHOW,"['animation', 'family', 'fantasy', 'action', 'drama']",['GB'],tt5670764,7.1
tm357589,The Guernsey Literary & Potato Peel Pie Society,MOVIE,"['drama', 'history', 'romance', 'war']","['GB', 'US', 'FR']",tt1289403,7.1
ts82189,BAKI,SHOW,"['drama', 'animation', 'action', 'crime', 'sport']",['JP'],tt6357658,7.1
tm233482,The Foreigner,MOVIE,"['action', 'thriller', 'crime', 'drama', 'european']","['IN', 'CN', 'US', 'GB']",tt1615160,7.1
tm320281,"Can't Stop, Won't Stop: A Bad Boy Story",MOVIE,"['music', 'documentation']",['US'],tt6628790,7.1
tm319818,Outlaw King,MOVIE,"['action', 'drama', 'history', 'war']","['US', 'GB']",tt6679794,7.1
tm414887,Destination Wedding,MOVIE,"['drama', 'romance', 'comedy']",['US'],tt6987770,7.1
ts82849,The Kominsky Method,SHOW,"['drama', 'comedy']",['US'],tt7255502,7.1
ts55781,Black Spot,SHOW,"['drama', 'crime', 'thriller', 'horror', 'european']","['BE', 'FR']",tt6519410,7.1
ts78305,Elite,SHOW,"['thriller', 'drama', 'crime']",['ES'],tt7134908,7.1
ts56648,The Keepers,SHOW,"['documentation', 'thriller', 'crime', 'action', 'drama']",['US'],tt6502890,7.1
ts42294,13 Reasons Why,SHOW,"['drama', 'thriller']",['US'],tt1837492,7.1
tm374132,Bird Box,MOVIE,"['thriller', 'drama', 'scifi', 'horror']",['US'],tt2737304,7.1
tm280828,The Babysitter,MOVIE,"['comedy', 'horror']",['US'],tt4225622,7.1
ts54054,Imposters,SHOW,"['drama', 'thriller', 'comedy', 'crime']",['US'],tt5212822,7.1
ts77518,Teasing Master Takagi-san,SHOW,"['animation', 'romance', 'comedy']",['JP'],tt7808344,7.1
ts82526,Narcos: Mexico,SHOW,"['drama', 'crime']",['US'],tt8714904,7.1
ts57055,Black Lightning,SHOW,"['action', 'scifi', 'drama']",['US'],tt6045840,7.1
ts84574,Salt Fat Acid Heat,SHOW,['documentation'],['US'],tt8772088,7.1
tm371380,The Package,MOVIE,"['comedy', 'drama', 'thriller']",['US'],tt7525778,7.1
tm244197,Replicas,MOVIE,"['scifi', 'thriller', 'drama']","['PR', 'US', 'GB', 'CN']",tt4154916,7.1
tm420348,Cam,MOVIE,"['thriller', 'horror', 'drama']",['US'],tt8361028,7.1
ts77563,Mystery Science Theater 3000,SHOW,"['scifi', 'comedy', 'drama', 'horror', 'thriller']",['US'],tt6782014,7.1
ts76458,Deadwind,SHOW,"['crime', 'drama', 'thriller']",['FI'],tt6616260,7.1
ts77197,Seven Seconds,SHOW,"['crime', 'drama']",['US'],tt6297682,7.1
ts78558,Queer Eye,SHOW,['reality'],['US'],tt7259746,7.1
ts76869,Violet Evergarden,SHOW,"['animation', 'scifi', 'drama', 'fantasy', 'romance']",['JP'],tt7078180,7.1
ts84280,Rascal Does Not Dream of Bunny Girl Senpai,SHOW,"['comedy', 'thriller', 'animation', 'fantasy', 'romance', 'drama']",['JP'],tt8993398,7.1
tm435086,Level 16,MOVIE,"['scifi', 'thriller', 'drama', 'european']",['CA'],tt4006302,7.1
tm414285,Abducted in Plain Sight,MOVIE,"['crime', 'documentation', 'thriller', 'drama']",['US'],tt3444312,7.1
tm244206,The Meyerowitz Stories (New and Selected),MOVIE,"['comedy', 'drama']",['US'],tt5536736,7.1
ts79926,James Acaster: Repertoire,SHOW,['comedy'],['GB'],tt7818686,7.1
tm273294,I Don't Feel at Home in This World Anymore,MOVIE,"['drama', 'thriller', 'crime', 'comedy', 'european']",['US'],tt5710514,7.1
tm280060,Step Sisters,MOVIE,['comedy'],['US'],tt5267472,7.1
ts76865,Devilman Crybaby,SHOW,"['animation', 'action', 'scifi', 'drama', 'fantasy', 'horror']",['JP'],tt6660498,7.1
tm226948,The Shack,MOVIE,"['drama', 'fantasy']",['US'],tt2872518,7.1
ts83999,Hilda,SHOW,"['animation', 'family', 'scifi', 'drama', 'fantasy', 'comedy']",['GB'],tt6385540,7.1
tm371900,Calibre,MOVIE,"['thriller', 'drama']",['GB'],tt6218358,7.1
tm271951,Apostle,MOVIE,"['thriller', 'drama', 'horror', 'fantasy']","['US', 'GB']",tt6217306,7.1
tm244332,Beirut,MOVIE,"['thriller', 'drama', 'action', 'crime']",['US'],tt4669264,7.1
tm410435,To All the Boys I've Loved Before,MOVIE,"['comedy', 'romance', 'drama']",['US'],tt8179390,7.1
ts78430,Collateral,SHOW,"['thriller', 'drama', 'crime']",['GB'],tt6729080,7.1
ts82228,Cells at Work!,SHOW,"['comedy', 'animation', 'action', 'fantasy']",['JP'],tt8673610,7.1
ts58025,My Little Pony: Equestria Girls,SHOW,"['animation', 'comedy', 'family', 'fantasy']",['US'],tt13160278,7.1
ts82597,The Dragon Prince,SHOW,"['action', 'scifi', 'animation', 'family', 'fantasy', 'thriller', 'drama']",['US'],tt8688814,7.1
tm362881,Mirai,MOVIE,"['fantasy', 'animation', 'drama', 'family']",['JP'],tt6900448,7.1
ts87369,Rust Valley Restorers,SHOW,['documentation'],['CA'],tt9498102,7.1
tm221953,Bāhubali 2: The Conclusion,MOVIE,"['fantasy', 'drama', 'action']",['IN'],tt4849438,7.1
tm227940,Berlin Syndrome,MOVIE,"['horror', 'thriller', 'drama']",['AU'],tt3335606,7.1
tm311815,Icarus,MOVIE,"['documentation', 'thriller', 'sport']",['US'],tt6333060,7.1
ts55645,Five Came Back,SHOW,"['war', 'documentation', 'history']",['US'],tt6587094,7.1
ts81331,She-Ra and the Princesses of Power,SHOW,"['scifi', 'animation', 'comedy', 'fantasy', 'family', 'action', 'drama']",['US'],tt7745956,7.1
tm362098,The Kindergarten Teacher,MOVIE,"['drama', 'thriller', 'european']",['US'],tt6952960,7.1
ts80856,Chilling Adventures of Sabrina,SHOW,"['thriller', 'scifi', 'drama', 'fantasy', 'horror']",['US'],tt7569592,7.1
tm317542,1922,MOVIE,"['horror', 'drama', 'documentation', 'crime', 'thriller']",['US'],tt6214928,7.1
tm313683,Veronica,MOVIE,['horror'],['ES'],tt5862312,7.1
tm414220,Little Italy,MOVIE,"['romance', 'comedy']","['CA', 'US']",tt6957966,7.1
tm299677,Hold the Dark,MOVIE,"['thriller', 'crime', 'horror', 'action', 'drama']",['US'],tt5057140,7.1
tm244325,Mute,MOVIE,"['scifi', 'thriller', 'drama']","['GB', 'DE']",tt1464763,7.1
tm435916,The Perfection,MOVIE,"['horror', 'thriller', 'drama', 'music']",['US'],tt7772580,7.1
tm433228,Red Joan,MOVIE,"['thriller', 'history', 'romance', 'drama']",['GB'],tt7615302,7.1
tm244307,Bright,MOVIE,"['fantasy', 'thriller', 'scifi', 'crime', 'action']",['US'],tt5519340,7.1
ts80705,Evil Genius,SHOW,"['documentation', 'crime']",['US'],tt8342862,7.1
ts78080,Everything Sucks!,SHOW,"['drama', 'comedy']",['US'],tt7078710,7.1
tm346943,Kodachrome,MOVIE,"['drama', 'comedy', 'european']",['US'],tt1880399,7.1
tm233362,The Discovery,MOVIE,"['scifi', 'thriller', 'romance', 'drama']",['US'],tt5155780,7.1
ts80035,Nightflyers,SHOW,"['scifi', 'thriller', 'drama', 'horror']",['US'],tt6903284,7.1
ts82560,Dark Tourist,SHOW,"['action', 'documentation']",['NZ'],tt8725166,7.1
tm310706,Extinction,MOVIE,"['scifi', 'thriller', 'action', 'drama']",['US'],tt3201640,7.1
tm244233,The Book of Henry,MOVIE,"['drama', 'thriller', 'crime']",['US'],tt4572792,7.1
tm317566,Creep 2,MOVIE,"['thriller', 'horror', 'crime', 'drama']",['US'],tt3654796,7.1
tm422491,Speed Kills,MOVIE,"['thriller', 'crime', 'drama', 'action']","['US', 'PR']",tt6749318,7.1
tm449070,Black Mirror: Bandersnatch,MOVIE,"['drama', 'thriller', 'scifi', 'fantasy']","['GB', 'US']",tt9495224,7.1
tm315340,The Night Comes for Us,MOVIE,"['action', 'thriller', 'crime']",['ID'],tt6116856,7.1
tm307283,Cargo,MOVIE,"['drama', 'thriller', 'scifi', 'horror']",['AU'],tt3860916,7.1
ts84010,Pine Gap,SHOW,"['drama', 'thriller']",['AU'],tt7371868,7.1
tm366567,When We First Met,MOVIE,"['fantasy', 'comedy', 'romance']",['US'],tt5783956,7.1
ts55962,Dear White People,SHOW,"['comedy', 'drama']",['US'],tt5707802,7.1
tm300615,Mudbound,MOVIE,"['drama', 'war']",['US'],tt2396589,7.1
ts56480,Troy: Fall of a City,SHOW,"['action', 'war', 'fantasy', 'romance']",['GB'],tt5103758,7.1
tm243326,Anon,MOVIE,"['scifi', 'thriller', 'action', 'drama', 'crime', 'european']","['US', 'GB']",tt5419536,7.1
ts57424,The Forest,SHOW,"['drama', 'crime', 'thriller', 'european']",['FR'],tt6560040,7.1
ts56511,Cable Girls,SHOW,"['drama', 'history', 'european']",['ES'],tt5674718,7.1
tm349803,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",MOVIE,"['documentation', 'comedy']","['CA', 'US']",tt7214762,7.1
tm323634,A-X-L,MOVIE,"['scifi', 'thriller', 'action', 'drama', 'family']",['US'],tt5709188,7.1
tm316414,Hell Fest,MOVIE,"['horror', 'thriller']",['US'],tt1999890,7.1
ts80523,Aggretsuko,SHOW,"['animation', 'comedy', 'romance', 'drama', 'music']",['JP'],tt8019444,7.1
tm434202,Malevolent,MOVIE,"['horror', 'thriller']",['GB'],tt2386237,7.1
ts75772,Jack Whitehall: Travels with My Father,SHOW,"['reality', 'documentation', 'comedy', 'european']",['GB'],tt7453996,7.1
ts121489,Two Sentence Horror Stories,SHOW,"['drama', 'horror', 'thriller']",['US'],tt6873926,7.1
